left_hand,mark_left,mark_right,right_hand
406.247367859,327.176833978,417.50500925,334.078994751
406.364974976,326.105906343,417.79449181,333.900604248
406.631950378,325.01822513,418.07590898,333.927352905
407.387611389,323.913803305,418.349255142,333.736328125
407.936820984,322.792656704,418.614523537,333.360198975
408.321556091,321.654804268,418.871706205,332.927078247
408.771118164,320.500268288,419.120793921,332.046676636
408.924629211,319.329074654,419.361776137,331.600662231
409.124099731,318.141253105,419.594640922,331.222915649
409.532554626,316.936837496,419.819374899,330.128494263
409.723648071,315.715866062,420.035963193,329.266860962
409.835693359,314.478381693,420.244389366,328.276168823
409.901893616,313.224432216,420.444635365,327.612365723
409.96282959,311.954070684,420.636681461,326.3956604
410.073532104,310.66735567,420.820506196,323.48147583
410.15171051,309.36435157,420.996086322,321.913314819
410.257019043,308.045128915,421.163396751,321.060623169
410.518310547,306.709764688,421.322410494,318.149703979
410.344894409,305.358342649,421.473098611,316.585403442
410.659584045,303.990953671,421.615430156,314.318893433
410.954048157,302.607696078,421.749372121,312.329162598
411.169334412,301.208675999,421.874889383,310.544570923
411.601966858,299.794007723,421.991944654,307.459762573
411.886001587,298.363814065,422.100498428,305.642608643
412.702461243,296.918226743,422.200508928,302.470367432
413.053466797,295.457386759,422.291932054,300.539581299
413.590629578,293.98144479,422.374721339,299.563247681
414.207939148,292.49056159,422.448827893,296.454360962
414.796600342,290.984908394,422.514200357,293.418609619
415.851539612,289.464667341,422.570784858,292.62387085
415.702461243,287.93003189,422.618524958,291.079681396
418.614395142,286.381207262,422.657361611,289.749267578
421.613113403,284.818410877,422.68723312,288.401641846
422.052246094,283.241872801,422.70807509,287.576446533
422.500518799,281.651836209,422.719820394,286.845245361
423.388130188,280.048557846,422.722399123,286.333221436
423.586776733,278.432308499,422.715738557,285.922210693
419.08682251,276.803373479,422.699763126,285.692581177
420.447601318,275.162053107,422.674394374,285.574371338
420.98600769,273.508663202,422.63955093,285.482513428
420.40398407,271.843535587,422.595148477,285.296127319
420.589012146,270.167018589,422.541099729,284.911499023
421.692375183,268.479477548,422.477314405,284.382385254
420.787391663,266.781295336,422.40369921,283.858474731
421.023475647,265.072872866,422.320157817,283.528533936
424.275474548,263.354629622,422.226590857,282.013717651
424.897964478,261.627004177,422.122895913,281.263214111
425.18939209,259.890454719,422.008967509,280.43548584
424.760993958,258.145459575,421.88469712,279.636108398
424.576461792,256.392517738,421.749973172,278.207290649
424.579536438,254.632149387,421.60468106,276.428665161
424.53553772,252.864896411,421.448703161,274.919387817
424.238647461,251.091322921,421.281918867,273.252166748
423.829452515,249.312015761,421.104204609,271.533004761
423.153411865,247.527585016,420.915433907,270.087051392
422.593231201,245.738664499,420.715477411,268.169998169
422.147254944,243.945912242,420.504202962,265.468032837
421.780647278,242.150010961,420.281475661,263.667297363
421.522720337,240.35166852,420.047157943,261.518951416
421.375518799,238.551618367,419.801109667,259.365783691
420.612464905,236.750619958,419.543188217,257.27444458
420.555419922,234.949459156,419.273248612,255.009719849
419.106567383,233.148948612,418.991143633,252.710617065
419.23526001,231.34992811,418.69672396,250.49609375
419.439277649,229.553264892,418.389838328,248.405853271
419.460212708,227.759853947,418.070333696,244.292358398
419.41986084,225.970618263,417.738055428,240.676757812
419.390853882,224.186509043,417.392847506,238.4246521
419.566513062,222.408505878,417.03455274,234.855834961
419.672569275,220.637616873,416.663013015,232.268157959
419.719665527,218.874878723,416.278069549,230.885467529
419.744689941,217.121356742,415.879563178,228.877380371
419.158615112,215.378144824,415.467334653,227.394622803
419.142211914,213.646365353,415.041224972,225.787261963
419.142211914,211.927169037,414.601075729,225.787261963
418.747032166,210.221734682,414.146729488,222.468902588
417.619880676,208.531268882,413.678030187,220.248321533
416.933555603,206.857005638,413.194823563,218.856506348
416.04019928,205.200205884,412.696957612,217.308807373
415.855354309,203.562156933,412.18428307,214.337127686
415.758262634,201.944171822,411.656653927,213.726776123
413.139190674,200.347588566,411.113927975,211.783294678
413.351547241,198.773769302,410.555967378,210.641235352
414.603942871,197.22409933,409.982639282,210.147094727
414.826522827,195.69998604,409.393816451,209.742736816
414.96408844,194.202857721,408.789377937,208.571044922
415.262077332,192.734162252,408.169209789,208.155700684
415.164680481,191.295365666,407.533205778,206.784454346
411.211296082,189.887950579,406.881268178,205.039306641
411.404510498,188.5134145,406.213308557,204.865142822
409.959953308,187.173267987,405.529248615,201.951202393
409.231864929,185.869032679,404.829021045,201.754852295
408.096855164,184.602239179,404.112570431,200.565643311
407.405792236,183.374424792,403.379854172,199.74987793
406.897186279,182.187131122,402.630843431,199.163513184
404.70098114,181.041901523,401.865524116,195.392608643
403.225257874,179.940278398,401.083897885,193.872772217
402.564964294,178.883800365,400.285983166,193.070007324
401.372764587,177.873999263,399.471816207,191.49029541
399.717376709,176.912397033,398.641452134,189.475372314
398.812133789,176.000502446,397.794966025,186.484710693
398.658462524,175.139807713,396.932453996,184.203063965
398.06047821,174.33178495,396.054034288,182.263885498
396.487831116,173.577882538,395.159848357,180.595306396
395.845954895,172.879521353,394.250061961,179.208740234
394.526702881,172.238090907,393.324866233,177.843994141
392.912872314,171.654945381,392.384478743,176.486419678
392.145828247,171.13139958,391.429144538,175.052825928
391.651344299,170.668724823,390.459137152,174.285095215
391.271057129,170.268144766,389.474759581,173.572540283
390.994354248,169.930831192,388.476345221,172.903106689
390.779075623,169.657899774,387.46425875,171.805664062
390.650054932,169.450405833,386.438896957,170.352722168
390.626678467,169.309340108,385.400689502,169.703582764
390.679763794,169.235624557,384.35009961,168.444610596
390.559837341,169.230108217,383.287624672,167.668182373
389.539779663,169.29356314,382.213796767,167.08203125
388.477668762,169.426680423,381.129183078,166.259490967
387.555145264,169.630066369,380.034386204,165.72088623
386.269889832,169.904238793,378.930044361,165.276184082
384.690795898,170.249623497,377.81683145,164.585876465
384.074371338,170.666550954,376.695457008,164.484222412
382.252006531,171.155253195,375.56666601,164.332427979
381.129592896,171.715860967,374.431238536,164.283599854
380.37727356,172.348401136,373.289989283,164.263122559
379.619514465,173.052794411,372.143766921,164.222869873
378.82660675,173.828853362,370.993453296,164.237304688
378.647544861,174.676280788,369.839962463,164.250274658
377.643943787,175.594668444,368.684239558,164.24230957
377.063339233,176.583496137,367.527259498,164.422302246
376.929161072,177.642131216,366.370025519,164.481628418
376.275032043,178.769828476,365.213567542,164.886932373
375.890289307,179.965730466,364.058940382,165.450012207
375.343093872,181.228868234,362.907221785,166.962860107
374.457466125,182.558162498,361.759510318,168.729248047
373.845748901,183.952425259,360.616923102,170.451141357
373.257705688,185.410361845,359.480593409,172.242462158
371.922180176,186.930573388,358.351668116,174.594207764
370.982467651,188.511559731,357.231305044,176.060180664
369.94128418,190.15172275,356.120670176,177.472137451
368.396148682,191.849370082,355.020934777,178.985443115
367.578094482,193.602719239,353.933272435,180.266357422
366.784637451,195.409902096,352.858856014,181.752166748
365.61265564,197.268969725,351.798854565,182.805633545
362.981018066,199.17789755,350.754430189,185.151092529
361.171691895,201.134590807,349.726734876,187.236755371
357.843933105,203.136890259,348.716907341,190.73059082
356.575714111,205.182578154,347.726069869,191.856842041
352.851470947,207.269384387,346.755325185,194.949798584
350.509872437,209.394992819,345.805753383,196.019958496
348.049484253,211.557047738,344.878408903,198.55847168
344.892120361,213.753160409,343.974317598,200.722198486
343.014953613,215.980915682,343.094473901,202.365112305
341.212005615,218.237878619,342.239838101,203.870849609
339.7734375,220.521601108,341.411333747,205.240020752
337.583221436,222.829628422,340.609845202,207.306976318
336.599487305,225.159505687,339.836215342,208.45703125
335.500427246,227.50878423,339.091243435,210.884460449
334.947387695,229.875027776,338.375683187,212.336914062
334.617355347,232.255818452,337.690240984,213.266235352
334.479125977,234.648762585,337.035574321,214.430023193
334.15965271,237.051496254,336.412290438,218.38192749
334.014816284,239.461690582,335.820945158,220.162322998
333.915710449,241.877056745,335.262041932,222.100341797
333.847396851,244.295350674,334.736031096,223.917755127
333.7840271,246.71437744,334.243309335,225.826690674
333.719314575,249.131995314,333.78421936,228.931182861
333.683578491,251.546119478,333.359049779,230.410827637
333.654220581,253.954725392,332.96803518,231.907928467
333.614822388,256.355851813,332.611356401,233.743377686
333.575683594,258.747603455,332.289140995,235.413208008
333.525512695,261.128153299,332.001463863,238.621032715
333.508026123,263.495744557,331.748348074,240.634033203
333.504425049,265.848692285,331.529765835,242.734588623
333.50553894,268.185384673,331.345639619,244.992156982
333.548477173,270.504283995,331.195843428,248.496414185
333.594284058,272.803927256,331.080204195,250.847137451
333.637481689,275.082926527,330.99850329,251.873947144
333.845733643,277.339969004,330.950478148,254.808135986
334.052001953,279.573816784,330.935823977,257.103118896
334.251358032,281.783306389,330.954195554,259.055023193
334.445785522,283.967348053,331.005209092,260.844558716
334.667984009,286.124924777,331.088444165,263.245666504
334.955230713,288.255091194,331.203445676,267.173202515
335.113739014,290.35697223,331.349725862,269.858627319
335.337265015,292.429761609,331.526766329,272.677902222
335.457611084,294.472720202,331.734020094,274.089675903
335.582260132,296.485174235,331.970913637,275.537353516
336.211746216,298.466513392,332.236848947,280.275100708
336.764785767,300.416188803,332.531205555,282.546661377
337.323287964,302.333710959,332.853342544,284.777496338
337.888504028,304.218647548,333.202600536,287.249343872
338.523117065,306.070621243,333.578303637,289.911529541
338.802642822,307.889307438,333.979761345,290.972122192
339.815307617,309.674431963,334.406270411,294.086898804
340.51020813,311.425768784,334.857116648,296.03578186
341.177261353,313.143137685,335.331576679,297.869506836
341.80960083,314.82640197,335.828919636,299.349334717
342.696609497,316.475466165,336.348408786,301.729675293
343.203674316,318.090273752,336.889303096,303.017929077
343.763977051,319.67080493,337.450858731,304.37928772
344.22088623,321.217074413,338.032330482,305.691543579
344.932312012,322.729129271,338.632973126,306.757217407
345.885787964,324.20704682,339.25204271,307.72114563
346.742553711,325.650932572,339.888797774,308.988021851
347.418746948,327.060918226,340.542500489,310.092788696
348.553527832,328.437159743,341.212417741,312.189575195
349.331604004,329.779835464,341.89782213,313.34173584
350.567016602,331.089144304,342.597992911,315.354812622
351.509521484,332.365304017,343.312216864,316.517333984
352.759719849,333.608549517,344.039789098,318.255203247
353.600753784,334.819131281,344.78001379,319.48059082
354.904266357,335.997313817,345.532204863,321.779937744
355.5652771,337.143374199,346.295686603,322.980773926
356.204284668,338.257600677,347.069794217,323.95753479
356.806350708,339.340291349,347.853874339,324.797546387
357.70324707,340.39175291,348.64728547,326.07460022
358.606918335,341.412299457,349.449398385,327.415252686
359.365936279,342.402251366,350.259596472,328.280303955
359.964675903,343.361934233,351.077276034,329.308807373
360.344802856,344.291677872,351.901846548,330.158752441
360.595581055,345.191815382,352.732730871,331.220825195
360.642532349,346.062682259,353.569365416,331.962905884
360.614547729,346.904615579,354.411200287,333.156158447
360.584899902,347.717953226,355.257699377,334.240936279
360.384262085,348.503033176,356.108340431,335.659301758
359.930114746,349.26019283,356.962615083,338.57585144
359.764755249,349.989768394,357.820028859,339.28288269
359.233352661,350.692094309,358.680101153,342.073669434
358.994491577,351.367502723,359.542365181,343.603988647
358.889877319,352.016323002,360.40636791,344.916244507
358.846755981,352.638881285,361.271669961,347.863937378
358.833496094,353.235500074,362.137845498,348.78465271
358.895385742,353.806497862,363.004482099,349.174591064
359.086639404,354.352188796,363.871180604,349.858184814
359.687149048,354.872882366,364.737554952,350.97203064
360.438949585,355.368883134,365.603232008,351.272277832
360.706863403,355.84049048,366.46785137,351.373809814
361.436325073,356.287998389,367.331065169,351.55267334
362.313522339,356.711695247,368.192537859,351.913894653
362.629119873,357.111863678,369.051946,352.094528198
363.281204224,357.488780387,369.90897803,352.206192017
363.743240356,357.842716036,370.763334031,352.321243286
364.524398804,358.173935135,371.61472549,352.723495483
364.524398804,358.482695951,372.462875061,352.723495483
365.370803833,358.76925043,373.307516309,352.911010742
367.00062561,359.033844146,374.148393466,353.054489136
368.257354736,359.276716254,374.985261178,353.142852783
370.604202271,359.498099461,375.817884245,353.250518799
371.82119751,359.698220008,376.646037372,353.300033569
372.599960327,359.877297668,377.469504908,353.321105957
377.810188293,360.035545748,378.288080595,353.37147522
378.131217957,360.17317111,379.101567305,353.396514893
379.052986145,360.290374189,379.909776793,353.429031372
380.045005798,360.387349033,380.712529439,353.466445923
381.17048645,360.46428334,381.509653995,353.514801025
381.767593384,360.521358512,382.300987342,353.554672241
382.510025024,360.558749702,383.086374236,353.600311279
382.829627991,360.576625885,383.865667068,353.624099731
383.410514832,360.575149916,384.638725617,353.645355225
383.614425659,360.554478608,385.405416818,353.662887573
383.702842712,360.514762807,386.165614523,353.678161621
383.941223145,360.456147469,386.919199267,353.695678711
384.052619934,360.378771752,387.666058044,353.710266113
384.059143066,360.282769097,388.40608408,353.74005127
384.061103821,360.168267321,389.139176612,353.830429077
384.058883667,360.035388715,389.865240673,353.925735474
384.058082581,359.884250135,390.584186878,354.027862549
384.078697205,359.714963106,391.295931213,354.193344116
384.141860962,359.527633917,392.000394833,354.451980591
384.195571899,359.322363731,392.697503863,354.685638428
384.505241394,359.099248687,393.387189196,355.017120361
384.709114075,358.858380005,394.069386305,355.316345215
385.221206665,358.599844094,394.744035055,355.651016235
385.616958618,358.323722665,395.411079514,356.015899658
385.751876831,358.030092837,396.070467779,356.654373169
386.465705872,357.719027252,396.722151797,357.370635986
387.058372498,357.390594186,397.366087193,357.695953369
387.380447388,357.044857664,398.002233104,357.975723267
387.666946411,356.681877573,398.630552011,358.315872192
387.971817017,356.301709781,399.251009584,358.841400146
389.190734863,355.904406249,399.863574522,359.360305786
389.74835968,355.490015153,400.468218404,359.451980591
390.835319519,355.058581001,401.064915536,359.517074585
391.751831055,354.61014475,401.653642809,359.568817139
392.159545898,354.14474393,402.234379556,359.630615234
392.415275574,353.662412763,402.807107416,359.663574219
392.654586792,353.163182287,403.371810196,359.703796387
392.962615967,352.647080477,403.928473743,359.688552856
392.996437073,352.114132369,404.477085814,359.657913208
393.63167572,351.564360191,405.017635953,359.411499023
393.856437683,350.997783481,405.550115366,359.243881226
394.075332642,350.414419222,406.074516805,358.462814331
394.257675171,349.814281968,406.590834454,357.793624878
394.722511292,349.197383975,407.099063809,356.739212036
394.744865417,348.563735335,407.599201578,356.047058105
395.555786133,347.913344105,408.091245562,354.679473877
395.707839966,347.246216448,408.575194562,353.661987305
395.981796265,346.562356767,409.051048266,352.660766602
396.147346497,345.861767843,409.518807156,351.946960449
396.249481201,345.144450981,409.978472409,351.504425049
396.636734009,344.410406145,410.430045798,348.669113159
396.819503784,343.659632113,410.873529606,345.362014771
397.206100464,342.892126617,411.308926528,342.773696899
399.161361694,342.107886496,411.736239585,342.049758911
399.025436401,341.306907849,412.155472038,339.274337769
399.33190918,340.48918619,412.566627301,337.636016846
399.675598145,339.654716607,412.96970886,335.18711853
399.949409485,338.803493923,413.364720187,333.367034912
400.260002136,337.935512858,413.751664667,330.180511475
400.52230072,337.050768202,414.130545512,328.098403931
400.803718567,336.149254981,414.50136569,326.706680298
400.966438293,335.230968634,414.864127848,326.198043823
400.921424866,334.295905193,415.218834236,324.91355896
400.701507568,333.344061462,415.565486636,324.091278076
401.584602356,332.375435206,415.904086294,322.831481934
402.562736511,331.390025341,416.234633842,322.20489502
403.21673584,330.387832128,416.557129235,321.576385498
403.138999939,329.368857375,416.871571683,321.211868286
403.448020935,328.333104637,417.177959581,320.800857544
403.540275574,327.280579432,417.476290444,320.230545044
403.573936462,326.211289446,417.766560844,319.802520752
403.70464325,325.125244762,418.048766343,319.622665405
403.955253601,324.022458075,418.322901432,319.430404663
404.110847473,322.902944931,418.588959468,319.289337158
404.261207581,321.766723959,418.846932608,319.120178223
404.329772949,320.61381711,419.096811756,319.069992065
404.38835144,319.444249911,419.338586494,319.023452759
404.442726135,318.258051714,419.572245029,318.981719971
404.473579407,317.05525596,419.79777413,318.858581543
404.447296143,315.835900444,420.015159067,318.077789307
404.3852005,314.60002759,420.224383562,317.672821045
404.43347168,313.347684728,420.425429718,316.432357788
404.525390625,312.078924389,420.618277976,315.180465698
404.591644287,310.793804593,420.802907046,314.117950439
404.580154419,309.492389153,420.97929386,313.640197754
404.614334106,308.174747987,421.147413511,312.65473938
404.873565674,306.840957433,421.307239198,311.718505859
405.185592651,305.491100575,421.458742175,310.804519653
405.312835693,304.125267575,421.601891694,309.958007812
405.459259033,302.743556014,421.736654949,309.213378906
405.828491211,301.346071244,421.862997029,308.265701294
405.804344177,299.932926738,421.980880859,307.799362183
406.19493103,298.504244463,422.090267151,307.048919678
406.551063538,297.060155251,422.191114352,306.623397827
406.67401886,295.600799179,422.283378593,305.881393433
407.171592712,294.126325961,422.367013639,305.204116821
407.293998718,292.636895349,422.441970839,304.423843384
407.323883057,291.132677535,422.508199078,304.118484497
407.664558411,289.613853574,422.56564473,303.345474243
408.220474243,288.0806158,422.61425161,302.113372803
408.501014709,286.533168266,422.653960929,301.242401123
409.181404114,284.971727179,422.684711251,300.190200806
409.500816345,283.39652135,422.706438446,299.391876221
410.26764679,281.807792654,422.719075656,296.849517822
410.417854309,280.205796487,422.722553245,296.033859253
410.564842224,278.590802245,422.716798771,292.960601807
410.71938324,276.963093797,422.701736943,291.549728394
410.859382629,275.322969975,422.677289587,289.537979126
410.94506073,273.670745064,422.64337562,287.690093994
411.046401978,272.0067493,422.599911014,284.964111328
411.092094421,270.331329374,422.546808773,282.480041504
411.103729248,268.644848943,422.483978911,281.168930054
411.106430054,266.947689141,422.411328426,279.747756958
411.133750916,265.240249097,422.32876129,278.233062744
411.125930786,263.522946456,422.236178433,276.637023926
411.454666138,261.796217903,422.133477732,274.421966553
411.714836121,260.060519687,422.020554013,272.106185913
411.917602539,258.316328143,421.897299048,270.857162476
412.553733826,256.564140222,421.76360156,269.249328613
412.946525574,254.80447401,421.619347239,267.260910034
413.055931091,253.037869251,421.464418758,266.610809326
413.08518219,251.264887863,421.298695797,264.759063721
413.157737732,249.486114447,421.122055076,263.4012146
413.153541565,247.702156792,420.934370397,262.091247559
413.317420959,245.913646374,420.735512688,260.311203003
413.468910217,244.121238836,420.525350062,258.999465942
413.702980042,242.325614463,420.303747884,257.338134766
414.088493347,240.52747864,420.070568846,256.036453247
414.616485596,238.727562298,419.825673055,254.608184814
414.667549133,236.926622332,419.568918132,253.013320923
414.675506592,235.125442009,419.300159321,251.61076355
414.702301025,233.324831346,419.019249616,250.059616089
414.811790466,231.525627461,418.726039896,248.214813232
414.753219604,229.7286949,418.42037908,247.18661499
414.745147705,227.934925928,418.102114289,245.844345093
414.4296875,226.145240789,417.771091039,245.20401001
413.956893921,224.360587919,417.427153434,243.674224854
413.673530579,222.581944129,417.07014439,241.993835449
413.529373169,220.810314733,416.69990587,240.268707275
413.499130249,219.046733632,416.316279148,239.797393799
413.160438538,217.292263343,415.91910508,238.292419434
413.104614258,215.54799497,415.508224414,236.268676758
412.78855896,213.81504812,415.083478109,234.381500244
412.588546753,212.094570743,414.644707683,233.265991211
410.640922546,210.38773891,414.191755589,231.331665039
410.957054138,208.695756517,413.724465613,229.439056396
411.418823242,207.019854905,413.242683295,226.539123535
411.51474762,205.361292401,412.74625639,224.595306396
411.492424011,203.721353765,412.235035344,220.665679932
411.120315552,202.101349554,411.708873806,216.366607666
411.015899658,200.502615377,411.167629171,213.880645752
411.165512085,198.926511055,410.611163151,210.175720215
410.928009033,197.374419671,410.039342375,206.630706787
410.800079346,195.847746505,409.452039031,202.563690186
410.748764038,194.347917862,408.849131527,199.453887939
410.679634094,192.876379767,408.230505193,197.076446533
410.250343323,191.434596545,407.596053016,194.207305908
410.06804657,190.024049266,406.945676401,191.701477051
409.740440369,188.646234061,406.279285974,189.599090576
409.490646362,187.302660298,405.596802406,188.285003662
409.357826233,185.994848626,404.898157277,187.170715332
408.909767151,184.724328867,404.18329397,185.311950684
408.913414001,183.492637776,403.452168589,184.149230957
408.745162964,182.301316647,402.704750909,182.768554688
408.453109741,181.151908778,401.941025356,180.326385498
408.286422729,180.045956791,401.160992001,179.093780518
408.049255371,178.9849998,400.364667589,179.028015137
407.769844055,177.970570444,399.552086581,179.449554443
407.010826111,177.004191771,398.723302209,179.622436523
406.393875122,176.087373989,397.878387555,179.559753418
406.01285553,175.221611078,397.017436632,179.236846924
405.809188843,174.408377279,396.14056547,178.807037354
405.673843384,173.649123454,395.24791321,178.567352295
405.645095825,172.945273337,394.339643185,178.624328613
405.613975525,172.298219678,393.415944005,177.147338867
405.543327332,171.709320285,392.477030608,176.649932861
405.509895325,171.179893994,391.523145312,177.219329834
405.499397278,170.711216555,390.554558822,177.420043945
405.423019409,170.304516466,389.571571217,176.427490234
405.426818848,169.960970766,388.574512879,175.815887451
405.398544312,169.681700798,387.563745394,175.883575439
405.400886536,169.467767966,386.539662378,175.946990967
405.487190247,169.320169506,385.502690247,176.064239502
405.537063599,169.23983428,384.453288919,176.073242188
405.428512573,169.227618632,383.391952421,175.710723877
404.666610718,169.284302312,382.319209423,175.325622559
404.014060974,169.410584499,381.235623662,175.167572021
403.119338989,169.607079948,380.141794267,175.099700928
401.177597046,169.874315277,379.038355966,174.988739014
397.575492859,170.212725431,377.925979176,170.177734375
396.571723938,170.622650336,376.805369957,169.356842041
394.951904297,171.104331776,375.677269833,169.621887207
392.833595276,171.657910508,374.542455474,170.15512085
391.768821716,172.28342366,373.401738219,170.338562012
389.495758057,172.980802402,372.255963453,171.147827148
387.39138031,173.749869949,371.106009818,171.420196533
386.295021057,174.59033989,369.95278827,171.825469971
384.623695374,175.501814876,368.797240961,172.462646484
383.178009033,176.48378568,367.640339962,172.594726562
382.034965515,177.535630653,366.483085809,172.721405029
381.355682373,178.65661558,365.326505894,172.77130127
380.176490784,179.845893953,364.171652682,172.917419434
377.866790771,181.102507669,363.01960177,173.173187256
375.742080688,182.425388163,361.871449786,173.115570068
374.562110901,183.813357978,360.728312143,173.05682373
373.348587036,185.265132761,359.591320646,172.937316895
370.788650513,186.779323705,358.461620957,173.255279541
368.486175537,188.35444041,357.340369948,173.69744873
367.762268066,189.988894168,356.22873293,174.108093262
366.638626099,191.681001648,355.127880783,174.777679443
365.115615845,193.428988977,354.038986998,176.801116943
364.250427246,195.230996191,352.963224648,178.623718262
363.471511841,197.085082033,351.901763293,181.291625977
363.245285034,198.989229085,350.855765852,182.881103516
362.836410522,200.941349192,349.826385443,184.641174316
362.679290771,202.939289158,348.814762217,185.764984131
362.563201904,204.980836682,347.822020203,187.468597412
362.508026123,207.063726496,346.849264176,188.63684082
362.426574707,209.185646677,345.897576573,191.555145264
362.324050903,211.344245093,344.968014471,194.48236084
362.245162964,213.537135945,344.061606645,196.139556885
361.943099976,215.76190637,343.17935072,199.989532471
361.310577393,218.016123074,342.322210437,204.296478271
360.495147705,220.297338942,341.491113046,207.235351562
359.445159912,222.603099605,340.686946842,210.007476807
358.292755127,224.930949921,339.910558852,212.858062744
356.796401978,227.278440337,339.162752693,215.102813721
354.299819946,229.643133097,338.444286606,219.473999023
352.416473389,232.022608273,337.755871671,221.714996338
350.179595947,234.414469575,337.098170225,224.808837891
349.337783813,236.81634994,336.471794473,225.544311523
347.294692993,239.22591684,335.877305308,227.890960693
346.030654907,241.640877326,335.315211333,229.839538574
344.600448608,244.058982755,334.785968101,232.449310303
343.792297363,246.478033214,334.28997756,233.580932617
342.869644165,248.895881606,333.827587701,235.070068359
341.945037842,251.310437398,333.399092419,236.735015869
341.243209839,253.719670021,333.004731572,238.345336914
340.18963623,256.121611924,332.644691234,241.397186279
339.568099976,258.514361268,332.319104136,242.94519043
339.024078369,260.896084273,332.028050293,244.726806641
338.606384277,263.265017209,331.771557798,247.050094604
338.189605713,265.619468053,331.549603781,250.608901978
337.942153931,267.9578178,331.36211552,252.64225769
337.742218018,270.278521452,331.208971694,255.368225098
337.529754639,272.580108691,331.090003771,257.280441284
337.435028076,274.861184247,331.004997503,259.997940063
337.359207153,277.12042798,330.953694544,263.815658569
337.312332153,279.356594687,330.93579415,267.32711792
337.309249878,281.568513644,330.950954968,270.08253479
337.334228516,283.755087919,330.998796895,272.492477417
337.372360229,285.915293453,331.078902999,273.891845703
337.48324585,288.048177933,331.190821482,277.943511963
337.604995728,290.15285948,331.334067684,280.271575928
337.739395142,292.228525167,331.508126116,283.116577148
337.89906311,294.27442938,331.712452496,287.091140747
337.91734314,296.289892042,331.946475807,288.203948975
337.923721313,298.274296721,332.209600342,291.834960938
337.906356812,300.227088636,332.501207737,294.284439087
337.743240356,302.147772571,332.820658985,298.351409912
337.58984375,304.035910723,333.167296426,300.68812561
337.425262451,305.891120489,333.540445693,302.617248535
337.047668457,307.713072212,333.939417631,305.701446533
336.77633667,309.501486898,334.363510156,307.184265137
336.305847168,311.256133908,334.812010069,310.215484619
335.873565674,312.976828653,335.284194818,311.758834839
335.489715576,314.663430284,335.779334194,313.508361816
335.157302856,316.315839401,336.296691965,315.215499878
334.804519653,317.933995778,336.835527452,317.751068115
334.6431427,319.517876125,337.395097031,319.521652222
334.497146606,321.067491878,337.974655565,320.97845459
334.378051758,322.582887039,338.573457774,322.242553711
334.279434204,324.064136062,339.190759528,323.320755005
334.244934082,325.51134179,339.825819069,323.956939697
334.206588745,326.924633452,340.477898168,325.266387939
334.177581787,328.304164721,341.146263202,326.218200684
334.159255981,329.650111831,341.83018617,329.177932739
334.204803467,330.962671767,342.52894564,331.915618896
334.22706604,332.242060514,343.241827619,333.218063354
334.281356812,333.488511383,343.968126368,333.977172852
334.349807739,334.702273398,344.707145147,334.466949463
334.380218506,335.883609762,345.458196899,334.731491089
334.402053833,337.032796384,346.220604871,335.283355713
334.519271851,338.15012048,346.993703182,336.350875854
334.570480347,339.235879244,347.776837325,336.589996338
334.767730713,340.290378584,348.569364628,337.758773804
335.024581909,341.313931923,349.370654647,338.565032959
335.244644165,342.306859072,350.180089524,339.678771973
335.60760498,343.269485162,350.99706429,340.942016602
335.935760498,344.202139639,351.820987122,341.830963135
336.483322144,345.105155317,352.651279563,342.778564453
336.720031738,345.978867498,353.487376695,342.94229126
337.532608032,346.823613138,354.328727279,343.568695068
337.986846924,347.639730073,355.174793856,343.891372681
338.524475098,348.427556301,356.025052818,344.179016113
339.115310669,349.187429307,356.878994439,344.512420654
339.851486206,349.919685441,357.736122889,345.073074341
341.162612915,350.624659339,358.595956209,346.010925293
342.080368042,351.302683396,359.458026267,346.640106201
344.030975342,351.954087269,360.32187869,347.65007019
345.335357666,352.579197432,361.187072768,348.205657959
346.260681152,353.178336758,362.05318135,348.397613525
348.40737915,353.75182415,362.919790708,348.973632812
349.865783691,354.299974191,363.786500392,349.413131714
352.170928955,354.823096841,364.652923071,350.125518799
353.711669922,355.321497152,365.518684354,350.578125
355.105682373,355.795475024,366.383422602,350.815734863
356.52406311,356.245324974,367.246788733,351.168029785
358.926879883,356.671335947,368.108446005,351.693878174
360.45413208,357.073791135,368.968069806,351.984741211
362.149749756,357.452967827,369.825347421,352.268478394
363.543960571,357.809137281,370.679977807,352.501464844
364.912963867,358.142564614,371.531671348,352.7784729
367.041687012,358.453508704,372.380149615,353.095428467
368.335388184,358.742222119,373.22514512,353.608154297
368.991836548,359.008951057,374.066401063,353.904541016
369.454376221,359.253935303,374.903671082,354.09173584
369.991912842,359.477408193,375.736718999,354.266357422
371.121139526,359.679596602,376.56531856,354.513916016
372.116271973,359.860720935,377.389253186,355.414215088
373.093017578,360.020995129,378.208315709,356.762695312
373.695510864,360.160626675,379.022308122,357.309173584
374.301124573,360.279816635,379.831041323,357.682266235
374.593528748,360.378759679,380.634334859,357.88243103
375.988105774,360.457644125,381.432016677,358.318313599
376.344520569,360.516651986,382.223922874,358.666717529
376.807777405,360.555959025,383.009897446,358.992919922
376.534301758,360.575734815,383.78979205,359.243850708
376.183502197,360.576142808,384.563465754,359.400268555
376.08568573,360.557340404,385.330784804,359.641479492
375.964355469,360.519479027,386.091622385,360.057785034
