left_hand,mark_left,mark_right,right_hand
372.982971191,360.462704207,386.84585839,354.805145264
371.714279175,360.387155663,387.593379192,355.640686035
371.773269653,360.292967391,388.334077418,356.989227295
373.344833374,360.180267755,389.067851728,357.590194702
376.385574341,360.04917958,389.794606596,358.234481812
376.928146362,359.89982025,390.514252102,358.264053345
377.035881042,359.732301804,391.226703716,357.792602539
376.698631287,359.546731041,391.931882098,356.703430176
375.397918701,359.34320962,392.629712894,355.237991333
374.68938446,359.121834164,393.320126542,354.875564575
376.024093628,358.88269637,394.003058074,354.71736145
380.014152527,358.625883114,394.678446934,354.652160645
382.430984497,358.351476559,395.346236789,354.440429688
383.661819458,358.059554269,396.006375348,353.969985962
384.903121948,357.750189318,396.658814192,353.445159912
387.15234375,357.423450404,397.303508592,352.960159302
389.461799622,357.079401962,397.940417349,351.801589966
390.440933228,356.718104279,398.569502625,351.282012939
390.931388855,356.339613609,399.190729786,350.910568237
391.002380371,355.943982291,399.804067242,350.70703125
391.739646912,355.531258865,400.409486296,350.618026733
392.900215149,355.101488192,401.006960994,350.446334839
393.256584167,354.654711571,401.596467981,350.256561279
394.664390564,354.190966862,402.177986358,350.064025879
395.273300171,353.710288605,402.751497544,350.0415802
394.956932068,353.212708142,403.31698514,350.035858154
395.609466553,352.698253743,403.874434801,349.940246582
397.428283691,352.166950727,404.423834101,349.765930176
397.943702698,351.618821588,404.965172415,349.670059204
399.349723816,351.053886123,405.498440792,349.658813477
399.802131653,350.472161559,406.02363184,349.725799561
400.145545959,349.873662681,406.540739605,350.02684021
400.26927948,349.258401965,407.049759462,351.351913452
400.174835205,348.626389706,407.550688003,352.742523193
400.30582428,347.977634157,408.04352293,354.086303711
400.290435791,347.312141657,408.528262948,354.747360229
400.384170532,346.629916777,409.004907665,354.945449829
402.201812744,345.930962451,409.473457489,354.985916138
402.551300049,345.215280119,409.933913532,355.034423828
402.449256897,344.482869873,410.386277515,355.168136597
402.640510559,343.733730598,410.830551673,355.339294434
402.888328552,342.967860122,411.266738666,355.319976807
404.071861267,342.185255365,411.694841488,354.944488525
403.459236145,341.385912492,412.114863378,354.431732178
404.935508728,340.569827067,412.526807741,353.976654053
405.950485229,339.736994212,412.930678058,353.444763184
406.48084259,338.887408769,413.326477807,352.986190796
407.21182251,338.021065461,413.714210383,352.522369385
407.827857971,337.137959063,414.093879021,351.936203003
408.349624634,336.23808457,414.465486715,351.63873291
409.788795471,335.321437375,414.829036146,351.432022095
410.985137939,334.388013441,415.184529607,351.041656494
413.282028198,333.437809491,415.531968929,350.686386108
413.353729248,332.470823187,415.871355412,350.403320312
414.521598816,331.487053323,416.202689752,350.25062561
414.33984375,330.486500021,416.525971974,350.160568237
416.039802551,329.469164928,416.841201363,350.147750854
411.441505432,328.435051421,417.148376396,350.066467285
408.882659912,327.384164814,417.447494678,349.904174805
408.376548767,326.316512574,417.738552875,349.553375244
409.248947144,325.232104538,418.021546651,349.235321045
409.215583801,324.130953138,418.296470605,349.121429443
410.677612305,323.01307363,418.563318205,349.057098389
410.252212524,321.87848433,418.822081731,348.966156006
409.017341614,320.727206855,419.072752211,348.697006226
414.104019165,319.559266371,419.315319359,347.687316895
415.080627441,318.374691846,419.549771518,347.339431763
414.309677124,317.173516308,419.776095601,347.071395874
418.512924194,315.955777116,419.994277028,346.964996338
417.652038574,314.721516227,420.204299672,346.97605896
415.568756104,313.470780483,420.4061458,347.150863647
421.164962769,312.20362189,420.599796015,347.278182983
420.118431091,310.920097921,420.785229201,347.388580322
421.384376526,309.620271808,420.962422465,347.474502563
424.166687012,308.30421286,421.131351081,347.504776001
423.546638489,306.971996772,421.291988439,347.556213379
422.553451538,305.623705956,421.444305982,347.646911621
422.451660156,304.259429865,421.588273161,347.774765015
421.599853516,302.879265342,421.723857375,347.866821289
421.406173706,301.483316963,421.851023918,347.903381348
421.549850464,300.071697392,421.969735932,347.952728271
420.870124817,298.64452775,422.079954345,347.967803955
422.18019104,297.201937985,422.181637828,347.991546631
423.461402893,295.744067253,422.274742742,348.018753052
422.305099487,294.271064312,422.359223085,348.055541992
423.296936035,292.783087911,422.435030443,348.151077271
416.173225403,291.280307208,422.502113945,348.246551514
410.318061829,289.762902174,422.560420211,348.296142578
405.496505737,288.231064026,422.60989331,348.323455811
400.396240234,286.684995649,422.650474709,348.330917358
402.466400146,285.124912045,422.682103231,348.372650146
404.544876099,283.551040773,422.704715014,348.528396606
405.345825195,281.96362241,422.718243464,348.709182739
407.56942749,280.362911011,422.722619223,348.858810425
414.428718567,278.749174583,422.717770121,349.060287476
415.650840759,277.12269556,422.703621149,349.499694824
417.516784668,275.48377129,422.680094415,349.757507324
416.583366394,273.832714525,422.647109123,350.034866333
416.046012878,272.169853922,422.604581533,349.960021973
415.137657166,270.49553454,422.55242494,349.996871948
415.772369385,268.810118357,422.490549651,349.988388062
421.347427368,267.113984776,422.418862961,349.765686035
421.407737732,265.407531144,422.337269137,349.817337036
422.524932861,263.691173276,422.245669405,349.859588623
423.355918884,261.965345972,422.143961944,349.981445312
425.604148865,260.230503545,422.032041877,350.000961304
426.290618896,258.487120345,421.909801273,350.003677368
425.996955872,256.735691286,421.777129154,349.797470093
425.571350098,254.976732366,421.633911504,345.693725586
424.774513245,253.21078119,421.480031291,336.45715332
423.825721741,251.438397485,421.315368486,324.026870728
423.59841156,249.660163614,421.139800098,314.600860596
423.177940369,247.87668508,420.953200209,311.267196655
422.014892578,246.088591021,420.755440028,299.712982178
421.212417603,244.296534697,420.546387939,291.24697876
420.72038269,242.501193965,420.325909574,286.379180908
420.230926514,240.70327174,420.09386788,282.019287109
420.306442261,238.903496434,419.850123215,278.668380737
422.785476685,237.10262239,419.594533436,272.952819824
423.505493164,235.30143028,419.326954015,265.533813477
423.922210693,233.500727491,419.04723816,257.100418091
425.277763367,231.701348477,418.755236951,252.747909546
425.655670166,229.904155092,418.45079949,250.694152832
426.229621887,228.11003688,418.133773067,248.901931763
427.031806946,226.31991134,417.804003345,247.882415771
426.966529846,224.534724147,417.461334558,248.139038086
427.610420227,222.75544933,417.105609726,247.923065186
427.833457947,220.983089416,416.736670896,247.509307861
428.260986328,219.218675508,416.354359396,247.29019165
428.108070374,217.463267329,415.958516112,246.963424683
427.832504272,215.717953192,415.548981786,246.76499939
427.800758362,213.983849924,415.125597343,246.782714844
427.661338806,212.262102715,414.68820423,246.530639648
426.816841125,210.553884899,414.236644791,244.999893188
426.693870544,208.86039767,413.770762664,243.576751709
426.71736908,207.182869705,413.290403198,241.395812988
426.307426453,205.522556717,412.795413911,239.721588135
426.23601532,203.88074091,412.285644963,238.414886475
426.094390869,202.258730352,411.760949669,238.03326416
427.694519043,200.657858239,411.22118503,237.686218262
427.460945129,199.079482066,410.666212312,237.572113037
426.788139343,197.524982687,410.095897637,237.522583008
426.678779602,195.995763266,409.510112618,234.964691162
426.648529053,194.493248106,408.908735027,229.882385254
426.987098694,193.018881367,408.291649486,221.311187744
427.155296326,191.574125652,407.6587482,215.036529541
426.928222656,190.160460467,407.009931717,206.000701904
426.620262146,188.779380549,406.345109725,195.602081299
421.622283936,187.432394058,405.664201877,190.173431396
423.496894836,186.12102063,404.967138648,184.300079346
425.689704895,184.846789287,404.253862228,180.321990967
425.6146698,183.61123621,403.524327436,175.668182373
420.133384705,182.415902359,402.778502669,168.315002441
411.350158691,181.262330953,402.016370876,164.153167725
408.716880798,180.1520648,401.237930556,160.053070068
403.095672607,179.086643488,400.44319678,158.559143066
399.354972839,178.067600422,399.632202229,158.075378418
396.825843811,177.096459728,398.804998255,157.282836914
394.54801178,176.174733018,397.961655954,156.000732422
394.716369629,175.303916009,397.102267243,155.531402588
396.734474182,174.485485028,396.226945955,155.037902832
397.770210266,173.720893388,395.335828924,154.678375244
398.027069092,173.01156764,394.429077072,154.612182617
399.978675842,172.358903734,393.50687649,154.556610107
400.036102295,171.764263071,392.569439498,154.552978516
397.436439514,171.228968474,391.617005695,154.501953125
396.048965454,170.754300086,390.649842968,154.442016602
395.860191345,170.341491207,389.668248481,154.351989746
395.916664124,169.991724091,388.672549618,154.146087646
395.773345947,169.70612571,387.663104876,153.709381104
395.93813324,169.485763512,386.640304707,153.483673096
395.833000183,169.331641189,385.604572292,152.971618652
395.036003113,169.244694467,384.556364243,152.914337158
393.438491821,169.225786959,383.496171233,152.948303223
391.307395935,169.275706075,382.424518524,153.089233398
389.983169556,169.395159039,381.341966412,153.502563477
388.961090088,169.584769021,380.249110555,154.582580566
388.457817078,169.845071412,379.146582199,155.977386475
387.768447876,170.176510264,378.035048271,157.216003418
387.631889343,170.579434929,376.915211355,158.982543945
387.442901611,171.054096912,375.787809522,160.79309082
387.262962341,171.600646962,374.653616025,163.451171875
386.85761261,172.219132439,373.513438841,167.696899414
386.326538086,172.909494962,372.368120059,170.291137695
385.342048645,173.671568372,371.218535113,171.891876221
383.262962341,174.505077035,370.065591846,172.196136475
381.655456543,175.409634489,368.910229417,172.018341064
379.790077209,176.384742469,367.753417032,171.8956604
377.788490295,177.429790326,366.596152517,171.637512207
375.79499054,178.544054837,365.439460714,171.675933838
372.815895081,179.726700443,364.284391722,171.701904297
369.452957153,180.976779903,363.132018966,171.544281006
368.099121094,182.293235384,361.983437117,171.09161377
369.054138184,183.674899988,360.839759857,170.659912109
369.099456787,185.120499705,359.702117496,170.579284668
369.270324707,186.628655817,358.571654459,170.657867432
369.253326416,188.197887714,357.449526642,171.064453125
369.390518188,189.826616135,356.336898656,171.84564209
